"","Date","TrapID","New_Recap","Species","Sex","Age","Weight","Comments","NA","NA","NA","NA","NA","Pregnant","Lactating","Breeding"
"4576",1985-06-05,"80, 80","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4577",1985-06-05,"-20, 0","Recapture","Peromyscus maniculatus","Male","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4578",1985-06-08,"80, 340","Recapture","Peromyscus maniculatus","Female","Adult",25.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4579",1985-06-08,"80, 300","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4580",1985-06-08,"40, 360","Recapture","Peromyscus maniculatus","Female","Adult",29,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4581",1985-06-08,"-60, 260",NA,"Peromyscus maniculatus","Male","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4582",1985-06-09,"60, 320","Recapture","Peromyscus maniculatus","Male","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4583",1985-06-09,"40, 360","Recapture","Peromyscus maniculatus","Female","Adult",29.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4584",1985-06-11,"20, 220","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4585",1985-06-11,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4586",1985-06-11,"0, 200","Recapture","Peromyscus maniculatus","Female","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4587",1985-06-11,"80, 40","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4588",1985-06-11,"-140, 240","Recapture","Peromyscus maniculatus","Male","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4589",1985-06-11,"80, 60","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4590",1985-06-11,"40, 240","Recapture","Peromyscus maniculatus","Female","Adult",33,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4591",1985-06-11,"0, 0","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4592",1985-06-11,"20, 80",NA,"Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4593",1985-06-11,"-160, 240",NA,"Peromyscus maniculatus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4594",1985-06-12,"60, 160","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4595",1985-06-12,"-60, 220","Recapture","Peromyscus maniculatus","Male","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4596",1985-06-12,"20, 140","Recapture","Peromyscus maniculatus","Female","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4597",1985-06-12,"-160, 240","Recapture","Peromyscus maniculatus","Female","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4598",1985-06-12,"0, 200","Recapture","Peromyscus maniculatus","Female","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4599",1985-06-12,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4600",1985-06-12,"80, 40","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4601",1985-06-12,"60, 80","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4602",1985-06-12,"40, 0","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4603",1985-06-12,"40, 180","New","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4604",1985-06-14,"0, 200","Recapture","Peromyscus maniculatus","Female","Adult",NA,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4605",1985-06-17,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4606",1985-06-17,"40, 60","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4607",1985-06-17,"-180, 240","Recapture","Peromyscus maniculatus","Female","Adult",26.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4608",1985-06-17,"0, 200","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4609",1985-06-17,"20, 340","Recapture","Peromyscus maniculatus","Male","Adult",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4610",1985-06-17,"60, 40","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4611",1985-06-17,"20, 240","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4612",1985-06-17,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4613",1985-06-17,"-20, 0","Recapture","Peromyscus maniculatus","Male","Adult",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4614",1985-06-18,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4615",1985-06-18,"40, 200","Recapture","Peromyscus maniculatus","Male","Adult",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4616",1985-06-18,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4617",1985-06-18,"20, 0","Recapture","Peromyscus maniculatus","Female","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4618",1985-06-18,"60, 60","Recapture","Peromyscus maniculatus","Male","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4619",1985-06-18,"-180, 240","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4620",1985-06-18,"0, 200","Recapture","Peromyscus maniculatus","Female","Adult",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4621",1985-06-18,"20, 340","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4622",1985-06-18,"-80, 220","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4623",1985-06-18,"40, 220","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4624",1985-06-18,"0, 0","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4625",1985-06-24,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4626",1985-06-24,"0, 300","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4627",1985-06-24,"0, 60","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4628",1985-06-24,"20, 100","Recapture","Peromyscus maniculatus","Female","Adult",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4629",1985-06-24,"60, 40","Recapture","Peromyscus maniculatus","Male","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4630",1985-06-24,"80, 20","Recapture","Peromyscus maniculatus","Female","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4631",1985-06-24,"60, 60","Recapture","Peromyscus maniculatus","Female","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4632",1985-06-24,"-80, 220","Recapture","Peromyscus maniculatus","Female","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4633",1985-06-24,"80, 140","Recapture","Peromyscus maniculatus","Male","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4634",1985-06-24,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4635",1985-06-24,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4636",1985-06-24,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",22.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4637",1985-06-24,"-20, 0","Recapture","Peromyscus maniculatus","Male","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4638",1985-06-24,"60, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4639",1985-06-24,"60, 240","New","Peromyscus maniculatus","Female","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4640",1985-06-24,"20, 140",NA,"Peromyscus maniculatus","Male","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4641",1985-06-25,"80, 300","Recapture","Peromyscus maniculatus","Female","Adult",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4642",1985-06-25,"20, 140","Recapture","Peromyscus maniculatus","Male","Adult",20.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4643",1985-06-25,"0, 60","Recapture","Peromyscus maniculatus","Male","Adult",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4644",1985-06-25,"20, 60","Recapture","Peromyscus maniculatus","Female","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4645",1985-06-25,"60, 20","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4646",1985-06-25,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4647",1985-06-25,"60, 60","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4648",1985-06-25,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4649",1985-06-25,"-80, 0","Recapture","Peromyscus maniculatus","Male","Adult",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4650",1985-06-25,"60, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",16.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4651",1985-07-02,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4652",1985-07-02,"0, 220","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4653",1985-07-02,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4654",1985-07-02,"40, 60","Recapture","Peromyscus maniculatus","Female","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4655",1985-07-02,"60, 0","Recapture","Peromyscus maniculatus","Female","Adult",21.5,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4656",1985-07-02,"-180, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4657",1985-07-02,"-160, 240","Recapture","Peromyscus maniculatus","Male","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4658",1985-07-02,"-140, 240","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4659",1985-07-02,"20, 280","Recapture","Peromyscus maniculatus","Female","Adult",NA,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4660",1985-07-02,"20, 0","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4661",1985-07-02,"60, 180","Recapture","Peromyscus maniculatus","Female","Juvenile",16.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4662",1985-07-02,"100, 20","New","Peromyscus maniculatus","Male","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4663",1985-07-02,"40, 60",NA,"Peromyscus maniculatus","Female","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4664",1985-07-02,"40, 40",NA,"Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4665",1985-07-03,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",25,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4666",1985-07-03,"20, 160","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4667",1985-07-03,"0, 60","Recapture","Peromyscus maniculatus","Male","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4668",1985-07-03,"60, 40","Recapture","Peromyscus maniculatus","Female","Adult",23,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4669",1985-07-03,"20, 200","Recapture","Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4670",1985-07-03,"-80, 220","Recapture","Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4671",1985-07-03,"20, 300","Recapture","Peromyscus maniculatus","Female","Adult",31.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4672",1985-07-03,"-40, 0","Recapture","Peromyscus maniculatus","Male","Adult",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4673",1985-07-03,"60, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4674",1985-07-03,"100, 0","Recapture","Peromyscus maniculatus","Male","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4675",1985-07-03,"120, 0","New","Peromyscus maniculatus","Female","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4676",1985-07-03,"100, 20","New","Peromyscus maniculatus","Female","Juvenile",10.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4677",1985-07-03,"80, 280","New","Peromyscus maniculatus","Male","Juvenile",7.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4678",1985-07-03,"0, 60","New","Peromyscus maniculatus","Female","Juvenile",13,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4679",1985-07-03,"40, 240","New","Peromyscus maniculatus","Female","Juvenile",13,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4680",1985-07-03,"80, 60",NA,"Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4681",1985-07-07,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4682",1985-07-09,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4683",1985-07-09,"40, 160","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4684",1985-07-09,"80, 20","Recapture","Peromyscus maniculatus","Female","Adult",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4685",1985-07-09,"200, 0","Recapture","Peromyscus maniculatus","Female","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4686",1985-07-09,"-180, 240","Recapture","Peromyscus maniculatus","Female","Adult",21,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4687",1985-07-09,"-180, 240","Recapture","Peromyscus maniculatus","Female","Adult",NA,"dead,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4688",1985-07-09,"-80, 200","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4689",1985-07-09,"-80, 200","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4690",1985-07-09,"20, 260","Recapture","Peromyscus maniculatus","Female","Adult",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4691",1985-07-09,"80, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",22,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4692",1985-07-09,"100, 40","Recapture","Peromyscus maniculatus","Female","Juvenile",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4693",1985-07-09,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4694",1985-07-09,"60, 0",NA,"Peromyscus maniculatus","Male","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4695",1985-07-09,"40, 180","New","Peromyscus maniculatus","Female","Juvenile",13,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4696",1985-07-09,"80, 260","New","Peromyscus maniculatus","Male","Juvenile",9,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4697",1985-07-09,"40, 220",NA,"Peromyscus maniculatus",NA,"Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4698",1985-07-09,"40, 260",NA,"Peromyscus maniculatus",NA,"Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4699",1985-07-10,"-40, 240","Recapture","Peromyscus maniculatus","Male","Adult",21.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4700",1985-07-10,"20, 260","Recapture","Peromyscus maniculatus","Female","Adult",23.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,TRUE,TRUE,NA
"4701",1985-07-10,"100, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",18.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4702",1985-07-10,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4703",1985-07-10,"80, 260","Recapture","Peromyscus maniculatus","Male","Juvenile",9,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4704",1985-07-10,"20, 20","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4705",1985-07-10,"20, 60","Recapture","Peromyscus maniculatus","Female","Juvenile",16,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4706",1985-07-10,"40, 220","Recapture","Peromyscus maniculatus","Female","Juvenile",14.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4707",1985-07-10,"-40, 220",NA,"Peromyscus maniculatus","Male","Adult",19.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4708",1985-07-10,"40, 140","New","Peromyscus maniculatus","Female","Juvenile",12.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4709",1985-07-10,"20, 280","New","Peromyscus maniculatus","Female","Juvenile",14,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4710",1985-07-10,"100, 220",NA,"Peromyscus maniculatus","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4711",1985-07-10,"60, 0","New","Peromyscus maniculatus","Female","Juvenile",15,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4712",1985-07-16,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",18.5,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4713",1985-07-16,"60, 320","Recapture","Peromyscus maniculatus","Female","Adult",18,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4714",1985-07-16,"80, 80","Recapture","Peromyscus maniculatus","Male","Adult",20,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4715",1985-07-16,"20, 260","Recapture","Peromyscus maniculatus","Female","Adult",24,",Rep_Con: NL,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4716",1985-07-16,"60, 240","Recapture","Peromyscus maniculatus","Female","Juvenile",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4717",1985-07-16,"60, 200","Recapture","Peromyscus maniculatus","Female","Juvenile",17,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4718",1985-07-16,"80, 20","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4719",1985-07-16,"120, 0","Recapture","Peromyscus maniculatus","Female","Juvenile",24,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4720",1985-07-16,"80, 280","Recapture","Peromyscus maniculatus","Male","Juvenile",12.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"4721",1985-07-16,"40, 160","Recapture","Peromyscus maniculatus","Female","Juvenile",15.5,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
