"","resolved_binomial","gametophytic","sporophytic","resolved_name"
"4838","Physalis_peruviana",NA,24,"Physalis peruviana L."
"4839","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4840","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4841","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4842","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4843","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4844","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4845","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4846","Physalis_peruviana",NA,48,"Physalis peruviana L."
"4847","Physalis_philadelphica",NA,24,"Physalis philadelphica Lam."
"4848","Physalis_philadelphica",NA,24,"Physalis philadelphica Lam."
"4849","Physalis_pruinosa",NA,24,"Physalis pruinosa L."
"4850","Physalis_pubescens",NA,24,"Physalis pubescens L."
"4851","Physalis_pubescens",NA,24,"Physalis pubescens L."
"4852","Physalis_pubescens",NA,24,"Physalis pubescens L."
"4853","Physalis_pubescens",NA,24,"Physalis pubescens L."
"4854","Physalis_pubescens",NA,48,"Physalis pubescens L."
"4855","Physalis_subglabrata",NA,24,"Physalis subglabrata Mack. & Bush"
"4856","Physalis_virginiana_var._texana",NA,24,"Physalis virginiana var. texana (Rydb.) Waterf."
"4857","Physalis_turbinata",NA,24,"Physalis turbinata Medik."
"4858","Physalis_turbinata",NA,24,"Physalis turbinata Medik."
"4859","Physalis_virginiana",NA,24,"Physalis virginiana Mill."
"4860","Physalis_viscosa",NA,24,"Physalis viscosa L."
"4861","Physalis_viscosa",NA,24,"Physalis viscosa L."
"4862","Physalis_viscosa",NA,24,"Physalis viscosa L."
"4863","Physalis_acutifolia",NA,24,"Physalis acutifolia (Miers) Sandwith"
"4864","Physochlaina_praealta",NA,82,"Physochlaina praealta (Decne.) Miers"
"4865","Quincula_lobata",NA,NA,"Quincula lobata (Torr.) Raf."
"4866","Quincula_lobata",NA,NA,"Quincula lobata (Torr.) Raf."
"4867","Quincula_lobata",NA,NA,"Quincula lobata (Torr.) Raf."
"4868","Salpichroa_hirsuta",NA,24,"Salpichroa hirsuta (Meyen) Miers"
"4869","Salpichroa_origanifolia",NA,24,"Salpichroa origanifolia (Lam.) Baill."
"4870","Jaltomata_procumbens",NA,24,"Jaltomata procumbens (Cav.) J. L. Gentry"
"4871","Saracha_contorta",NA,48,"Saracha contorta Ruiz & Pav."
"4872","Jaltomata_vestita",NA,24,"Jaltomata vestita (Miers) Castillo & R. E. Schult."
"4873","Chamaesaracha_viscosa",NA,24,"Chamaesaracha viscosa (Schrad.) Hunz."
"4874","Schizanthus_pinnatus",NA,20,"Schizanthus pinnatus Ruiz & Pav."
"4875","Schizanthus_pinnatus",NA,20,"Schizanthus pinnatus Ruiz & Pav."
"4876","Schizanthus_pinnatus",NA,20,"Schizanthus pinnatus Ruiz & Pav."
"4877","Schizanthus_grahamii",NA,20,"Schizanthus grahamii Gill. ex Hooker"
"4878","Schizanthus_grahamii",NA,22,"Schizanthus grahamii Gill. ex Hooker"
"4879","Schizanthus_wisetonensis",NA,20,"Schizanthus wisetonensis auct."
"4880","Sclerophylax_arnottii",NA,24,"Sclerophylax arnottii Miers"
"4881","Solandra_grandiflora",NA,NA,"Solandra grandiflora Sw."
"4882","Solandra_grandiflora",NA,24,"Solandra grandiflora Sw."
"4883","Solandra_grandiflora",NA,24,"Solandra grandiflora Sw."
"4884","Solanum_acaule",NA,NA,"Solanum acaule Bitter"
"4885","Solanum_acaule",NA,NA,"Solanum acaule Bitter"
"4886","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4887","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4888","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4889","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4890","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4891","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4892","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4893","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4894","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4895","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4896","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4897","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4898","Solanum_acaule",NA,48,"Solanum acaule Bitter"
"4899","Solanum_acaule",NA,NA,"Solanum acaule Bitter"
"4900","Solanum_aculeastrum",NA,24,"Solanum aculeastrum Dunal"
"4901","Solanum_aculeatissimum",NA,24,"Solanum aculeatissimum Jacq."
"4902","Solanum_Ã",NA,24,"Solanum Ã Bitter & Wittm."
"4903","Solanum_agrimoniifolium",NA,48,"Solanum agrimoniifolium Rydb."
"4904","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4905","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4906","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4907","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4908","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4909","Solanum_ajanhuiri",NA,24,"Solanum ajanhuiri Juz. & Bukasov"
"4910","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4911","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4912","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4913","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4914","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4915","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4916","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4917","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4918","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4919","Solanum_ajuscoense",NA,48,"Solanum ajuscoense Bukasov"
"4920","Solanum_villosum",NA,48,"Solanum villosum Mill."
"4921","Solanum_villosum",NA,48,"Solanum villosum Mill."
"4922","Solanum_villosum",NA,48,"Solanum villosum Mill."
"4923","Solanum_americanum",NA,24,"Solanum americanum Mill."
"4924","Solanum_americanum",NA,24,"Solanum americanum Mill."
"4925","Solanum_americanum",NA,48,"Solanum americanum Mill."
"4926","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4927","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4928","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4929","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4930","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4931","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4932","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4933","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4934","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4935","Solanum_tuberosum",NA,48,"Solanum tuberosum L."
"4936","Solanum_andreanum",NA,24,"Solanum andreanum R. E. D. Baker"
"4937","Solanum_andreanum",NA,24,"Solanum andreanum R. E. D. Baker"
"4938","Solanum_andreanum",NA,24,"Solanum andreanum R. E. D. Baker"
"4939","Solanum_amygdalifolium",NA,24,"Solanum amygdalifolium Steud."
"4940","Solanum_brevicaule",NA,24,"Solanum brevicaule Bitter"
"4941","Solanum_brevicaule",NA,24,"Solanum brevicaule Bitter"
"4942","Solanum_antipochacoense",NA,72,"Solanum antipochacoense Koopmans"
"4943","Solanum_araccpapa",NA,24,"Solanum araccpapa Juz."
"4944","Solanum_araccpapa",NA,24,"Solanum araccpapa Juz."
"4945","Solanum_araccpapa",NA,24,"Solanum araccpapa Juz."
"4946","Solanum_araccpapa",NA,24,"Solanum araccpapa Juz."
"4947","Solanum_argentinum",NA,24,"Solanum argentinum Bitter & Lillo"
"4948","Solanum_tuberosum",NA,24,"Solanum tuberosum L."
"4949","Solanum_tuberosum",NA,24,"Solanum tuberosum L."
"4950","Solanum_asperrimum",NA,24,"Solanum asperrimum Bitter & Moritz"
"4951","Solanum_asperrimum",NA,24,"Solanum asperrimum Bitter & Moritz"
"4952","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4953","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4954","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4955","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4956","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4957","Solanum_aviculare",NA,48,"Solanum aviculare G. Forst."
"4958","Solanum_aviculare",NA,92,"Solanum aviculare G. Forst."
"4959","Solanum_aviculare",NA,92,"Solanum aviculare G. Forst."
"4960","Solanum_aviculare",NA,96,"Solanum aviculare G. Forst."
"4961","Solanum_sisymbriifolium",NA,24,"Solanum sisymbriifolium Lam."
"4962","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4963","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4964","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4965","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4966","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4967","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4968","Solanum_vernei",NA,24,"Solanum vernei Bitter & Wittm."
"4969","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4970","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4971","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4972","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4973","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4974","Solanum_chacoense",NA,24,"Solanum chacoense Bitter"
"4975","Solanum_boliviense",NA,24,"Solanum boliviense Dunal"
"4976","Solanum_boliviense",NA,24,"Solanum boliviense Dunal"
"4977","Solanum_stoloniferum",NA,24,"Solanum stoloniferum Schltdl. & Bouche"
"4978","Solanum_tuberosum",NA,24,"Solanum tuberosum L."
"4979","Solanum_tuberosum",NA,24,"Solanum tuberosum L."
"4980","Solanum_iopetalum",NA,72,"Solanum iopetalum (Bitter) Hawkes"
"4981","Solanum_iopetalum",NA,72,"Solanum iopetalum (Bitter) Hawkes"
"4982","Solanum_iopetalum",NA,72,"Solanum iopetalum (Bitter) Hawkes"
"4983","Solanum_palustre",NA,24,"Solanum palustre Schltdl."
"4984","Solanum_palustre",NA,24,"Solanum palustre Schltdl."
"4985","Solanum_palustre",NA,24,"Solanum palustre Schltdl."
"4986","Solanum_palustre",NA,24,"Solanum palustre Schltdl."
"4987","Solanum_palustre",NA,24,"Solanum palustre Schltdl."
"4988","Solanum_brevicaule",NA,24,"Solanum brevicaule Bitter"
"4989","Solanum_brevicaule",NA,24,"Solanum brevicaule Bitter"
"4990","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4991","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4992","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4993","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4994","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4995","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"4996","Solanum_bulbocastanum",NA,24,"Solanum bulbocastanum Dunal"
"4997","Solanum_bulbocastanum",NA,24,"Solanum bulbocastanum Dunal"
"4998","Solanum_bulbocastanum",NA,24,"Solanum bulbocastanum Dunal"
"4999","Solanum_bulbocastanum",NA,24,"Solanum bulbocastanum Dunal"
"5000","Solanum_bulbocastanum",NA,24,"Solanum bulbocastanum Dunal"
"5001","Solanum_bulbocastanum",NA,NA,"Solanum bulbocastanum Dunal"
"5002","Solanum_bulbocastanum",NA,36,"Solanum bulbocastanum Dunal"
"5003","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5004","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5005","Solanum_ochranthum",NA,24,"Solanum ochranthum Dunal"
"5006","Solanum_ochranthum",NA,24,"Solanum ochranthum Dunal"
"5007","Solanum_ochranthum",NA,24,"Solanum ochranthum Dunal"
"5008","Solanum_ochranthum",NA,24,"Solanum ochranthum Dunal"
"5009","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5010","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5011","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5012","Solanum_candolleanum",NA,24,"Solanum candolleanum Berthault"
"5013","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5014","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5015","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5016","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5017","Solanum_stipuloideum",NA,24,"Solanum stipuloideum Rusby"
"5018","Solanum_stipuloideum",NA,24,"Solanum stipuloideum Rusby"
"5019","Jaborosa_laciniata",NA,24,"Jaborosa laciniata (Miers) Hunz."
"5020","Vestia_foetida",NA,16,"Vestia foetida Hoffmanns."
"5021","Vestia_foetida",NA,16,"Vestia foetida Hoffmanns."
"5022","Withania_somnifera",NA,24,"Withania somnifera (L.) Dunal"
"5023","Withania_somnifera",NA,48,"Withania somnifera (L.) Dunal"
"5024","Withania_somnifera",NA,48,"Withania somnifera (L.) Dunal"
"5025","Withania_somnifera",NA,48,"Withania somnifera (L.) Dunal"
"5026","Withania_somnifera",NA,48,"Withania somnifera (L.) Dunal"
"5027","Capsicum_rhomboideum",NA,24,"Capsicum rhomboideum (Dunal) Kuntze"
"5028","Petagnia_saniculifolia",NA,42,"Petagnia saniculifolia Guss."
"5029","Petunia_axillaris",NA,14,"Petunia axillaris (Lam.) Britton & Sterns & Poggenb."
"5030","Petunia_integrifolia",NA,14,"Petunia integrifolia (Hook.) Schinz & Thell."
"5031","Petunia_integrifolia",NA,NA,"Petunia integrifolia (Hook.) Schinz & Thell."
"5032","Petunia_axillaris",NA,NA,"Petunia axillaris (Lam.) Britton & Sterns & Poggenb."
"5033","Calibrachoa_parviflora",NA,18,"Calibrachoa parviflora (Juss.) D'Arcy"
"5034","Cestrum_nocturnum",NA,NA,"Cestrum nocturnum L."
"5035","Cestrum_parqui",NA,16,"Cestrum parqui (Lam.) L'Hér."
"5036","Cestrum_elegans",NA,16,"Cestrum elegans (Brongn.) Schltdl."
"5037","Fabiana_imbricata",NA,18,"Fabiana imbricata Ruiz & Pav."
"5038","Nicandra_physalodes",NA,NA,"Nicandra physalodes (L.) Gaertn."
"5039","Nicandra_physalodes",NA,NA,"Nicandra physalodes (L.) Gaertn."
"5040","Nierembergia_scoparia",NA,18,"Nierembergia scoparia Sendtn."
"5041","Nicotiana_alata",NA,18,"Nicotiana alata Link & Otto"
"5042","Nicotiana_bonariensis",NA,18,"Nicotiana bonariensis Lehm."
"5043","Nicotiana_langsdorffii",NA,18,"Nicotiana langsdorffii Weinmann"
"5044","Nicotiana_longiflora",NA,20,"Nicotiana longiflora Cav."
"5045","Nicotiana_plumbaginifolia",NA,20,"Nicotiana plumbaginifolia Viv."
"5046","Nicotiana_acaulis",NA,24,"Nicotiana acaulis Speg."
"5047","Nicotiana_acuminata",NA,24,"Nicotiana acuminata (Graham) Hook."
"5048","Nicotiana_miersii",NA,24,"Nicotiana miersii J. Rémy"
"5049","Nicotiana_noctiflora",NA,24,"Nicotiana noctiflora Hook."
"5050","Nicotiana_pauciflora",NA,24,"Nicotiana pauciflora J. Rémy"
"5051","Nicotiana_palmeri",NA,24,"Nicotiana palmeri A. Gray"
"5052","Nicotiana_petunioides",NA,24,"Nicotiana petunioides (Griseb.) Millán"
"5053","Nicotiana_sylvestris",NA,24,"Nicotiana sylvestris Speg. & S. Comes"
"5054","Nicotiana_trigonophylla",NA,24,"Nicotiana trigonophylla Dunal"
"5055","Nicotiana_undulata",NA,24,"Nicotiana undulata Ruiz & Pav."
"5056","Nicotiana_wigandioides",NA,24,"Nicotiana wigandioides Koch & Fintelmann"
"5057","Nicotiana_arentsii",NA,48,"Nicotiana arentsii Goodsp."
"5058","Nicotiana_bigelovii",NA,48,"Nicotiana bigelovii (Torr.) S. Watson"
"5059","Nicotiana_clevelandii",NA,48,"Nicotiana clevelandii A. Gray"
"5060","Nicotiana_repanda",NA,48,"Nicotiana repanda Lehm."
"5061","Nicotiana_stocktonii",NA,48,"Nicotiana stocktonii Brandegee"
"5062","Nicotiana_benavidesii",NA,24,"Nicotiana benavidesii Goodsp."
"5063","Nicotiana_cordifolia",NA,24,"Nicotiana cordifolia Phil."
"5064","Nicotiana_knightiana",NA,24,"Nicotiana knightiana Goodsp."
"5065","Nicotiana_solanifolia",NA,24,"Nicotiana solanifolia Walp."
"5066","Nicotiana_thyrsiflora",NA,24,"Nicotiana thyrsiflora Goodsp."
"5067","Nicotiana_glauca",NA,24,"Nicotiana glauca Graham"
"5068","Nicotiana_paniculata",NA,24,"Nicotiana paniculata L."
"5069","Nicotiana_rustica",NA,48,"Nicotiana rustica Comes"
"5070","Nicotiana_glutinosa",NA,24,"Nicotiana glutinosa L."
"5071","Nicotiana_tomentosa",NA,24,"Nicotiana tomentosa Ruiz & Pav."
"5072","Nicotiana_tomentosiformis",NA,24,"Nicotiana tomentosiformis Goodsp."
"5073","Nicotiana_otophora",NA,24,"Nicotiana otophora Griseb."
"5074","Nicotiana_setchellii",NA,24,"Nicotiana setchellii Goodsp."
"5075","Nicotiana_tabacum",NA,48,"Nicotiana tabacum L."
"5076","Nicotiana_tabacum",NA,NA,"Nicotiana tabacum L."
"5077","Nicotiana_tabacum",NA,31,"Nicotiana tabacum L."
"5078","Nicotiana_suaveolens",NA,NA,"Nicotiana suaveolens Lehm."
"5079","Nicotiana_gossei",NA,36,"Nicotiana gossei Domin"
"5080","Nicotiana_suaveolens_var._rotundifolia",NA,44,"Nicotiana suaveolens var. rotundifolia (Lindl.) Comes"
"5081","Nicotiana_debneyi",NA,48,"Nicotiana debneyi Domin"
"5082","Nicotiana_fragrans",NA,48,"Nicotiana fragrans Hook."
"5083","Nicotiana_benthamiana",NA,38,"Nicotiana benthamiana Domin"
"5084","Schizanthus_pinnatus",NA,20,"Schizanthus pinnatus Ruiz & Pav."
"5085","Schizanthus_grahamii",NA,20,"Schizanthus grahamii Gill. ex Hooker"
"5086","Schizanthus_wisetonensis",NA,20,"Schizanthus wisetonensis auct."
"5087","Browallia_americana",NA,22,"Browallia americana L."
"5088","Browallia_americana",NA,22,"Browallia americana L."
"5089","Browallia_americana",NA,22,"Browallia americana L."
"5090","Browallia_speciosa",NA,44,"Browallia speciosa Hook."
"5091","Brunfelsia_americana",NA,22,"Brunfelsia americana L."
"5092","Brunfelsia_pauciflora",NA,22,"Brunfelsia pauciflora (Cham. & Schltdl.) Benth."
"5093","Quincula_lobata",NA,NA,"Quincula lobata (Torr.) Raf."
"5094","Salpiglossis_sinuata",NA,44,"Salpiglossis sinuata Ruiz & Pav."
"5095","Acnistus_parviflorus",NA,24,"Acnistus parviflorus Griseb."
"5096","Capsicum_annuum",NA,NA,"Capsicum annuum L."
"5097","Capsicum_annuum",NA,24,"Capsicum annuum L."
"5098","Capsicum_baccatum",NA,24,"Capsicum baccatum L."
"5099","Capsicum_baccatum",NA,NA,"Capsicum baccatum L."
"5100","Capsicum_annuum",NA,24,"Capsicum annuum L."
"5101","Capsicum_annuum",NA,NA,"Capsicum annuum L."
"5102","Capsicum_baccatum",NA,24,"Capsicum baccatum L."
"5103","Solanum_betaceum",NA,24,"Solanum betaceum Cav."
"5104","Datura_metel",NA,24,"Datura metel L."
"5105","Datura_metel",NA,24,"Datura metel L."
"5106","Datura_ferox",NA,24,"Datura ferox L."
"5107","Datura_innoxia",NA,24,"Datura innoxia Mill."
"5108","Datura_stramonium",NA,NA,"Datura stramonium L."
"5109","Grabowskia_duplicata",NA,24,"Grabowskia duplicata Arn."
"5110","Jaborosa_integrifolia",NA,24,"Jaborosa integrifolia Lam."
"5111","Lycium_cestroides",NA,24,"Lycium cestroides Schltdl."
"5112","Lycium_chinense",NA,24,"Lycium chinense Mill."
"5113","Lycium_ciliatum",NA,24,"Lycium ciliatum Schltdl."
"5114","Lycium_cuneatum",NA,24,"Lycium cuneatum Dammer"
"5115","Lycium_elongatum",NA,24,"Lycium elongatum Miers"
"5116","Margaranthus_solanaceous",NA,24,"Margaranthus solanaceous Schltdl."
"5117","Salpichroa_origanifolia",NA,24,"Salpichroa origanifolia (Lam.) Baill."
"5118","Anisodus_luridus",NA,24,"Anisodus luridus Link"
"5119","Solandra_grandiflora",NA,NA,"Solandra grandiflora Sw."
"5120","Solandra_grandiflora",NA,24,"Solandra grandiflora Sw."
"5121","Physalis_alkekengi",NA,24,"Physalis alkekengi L."
"5122","Physalis_divaricata",NA,24,"Physalis divaricata D. Don"
"5123","Physalis_ixocarpa",NA,24,"Physalis ixocarpa Brot. ex Hornem."
"5124","Physalis_philadelphica",NA,24,"Physalis philadelphica Lam."
"5125","Physalis_pruinosa",NA,24,"Physalis pruinosa L."
"5126","Physalis_pubescens",NA,24,"Physalis pubescens L."
"5127","Physalis_virginiana",NA,24,"Physalis virginiana Mill."
"5128","Physalis_viscosa",NA,24,"Physalis viscosa L."
"5129","Physalis_viscosa",NA,24,"Physalis viscosa L."
"5130","Physalis_peruviana",NA,24,"Physalis peruviana L."
"5131","Physalis_peruviana",NA,48,"Physalis peruviana L."
"5132","Physalis_angulata",NA,48,"Physalis angulata L."
"5133","Physalis_minima",NA,48,"Physalis minima L."
"5134","Solanum_aculeatissimum",NA,24,"Solanum aculeatissimum Moench"
"5135","Solanum_americanum",NA,24,"Solanum americanum Mill."
"5136","Solanum_aethiopicum",NA,24,"Solanum aethiopicum L."
"5137","Solanum_angustifolium",NA,24,"Solanum angustifolium Mill."
"5138","Solanum_argentinum",NA,24,"Solanum argentinum Bitter & Lillo"
"5139","Solanum_granuloso-leprosum",NA,24,"Solanum granuloso-leprosum Dunal"
"5140","Solanum_pilcomayense",NA,24,"Solanum pilcomayense Morong"
"5141","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5142","Solanum_rostratum",NA,24,"Solanum rostratum Dunal"
"5143","Solanum_dillenianum",NA,24,"Solanum dillenianum Polg."
"5144","Solanum_dulcamara",NA,24,"Solanum dulcamara L."
"5145","Solanum_elaeagnifolium",NA,24,"Solanum elaeagnifolium Cav."
"5146","Solanum_gracile",NA,24,"Solanum gracile Sendtn."
"5147","Solanum_forsteri",NA,24,"Solanum forsteri Seem."
"5148","Solanum_viscosissimum",NA,24,"Solanum viscosissimum Sendtn."
"5149","Solanum_laxum",NA,24,"Solanum laxum Spreng."
"5150","Solanum_violaceum",NA,24,"Solanum violaceum Ortega"
"5151","Solanum_aethiopicum",NA,24,"Solanum aethiopicum L."
"5152","Solanum_marginatum",NA,24,"Solanum marginatum L."
"5153","Solanum_melongena",NA,NA,"Solanum melongena Wall."
"5154","Solanum_muricatum",NA,24,"Solanum muricatum Aiton"
"5155","Solanum_nitidibaccatum",NA,24,"Solanum nitidibaccatum Bitter"
"5156","Solanum_melongena",NA,24,"Solanum melongena L."
"5157","Solanum_acuminatum",NA,24,"Solanum acuminatum Ruiz & Pav."
"5158","Solanum_pseudocapsicum",NA,24,"Solanum pseudocapsicum L."
"5159","Solanum_pallidum",NA,24,"Solanum pallidum Rusby"
"5160","Solanum_seaforthianum",NA,24,"Solanum seaforthianum Andrews"
"5161","Solanum_crispum",NA,24,"Solanum crispum Ruiz & Pav."
"5162","Solanum_dimidiatum",NA,24,"Solanum dimidiatum Raf."
"5163","Solanum_torvum",NA,24,"Solanum torvum Sw."
"5164","Solanum_trilobatum",NA,24,"Solanum trilobatum L."
"5165","Solanum_bicolor",NA,24,"Solanum bicolor Willd."
"5166","Lycianthes_asarifolia",NA,24,"Lycianthes asarifolia (Kunth & Bouche) Bitter"
"5167","Solanum_wendlandii",NA,24,"Solanum wendlandii Hook."
