Date,Trap co-ordinate 1,Trap co-ordinate 2,New/Recap,Spp.,Tag (one),Tag (two),Sex,Age,Wt,Condition,Remarks
27-Apr-86,60,220,,Pm,263,5004,M,OW,24.5,S,
27-Apr-86,80,40,,Pm,2015,2035,M,OW,19.5,S,
27-Apr-86,30,280,,Pm,2284,2288,F,OW,21.5,NB,
27-Apr-86,80,60,,Pm,4267,4268,F,OW,19.5,B,
27-Apr-86,0,200,,Pm,4435,4436,F,OW,18,B,
27-Apr-86,40,180,,Pm,4599,4600,F,OW,22,L/Preg,
27-Apr-86,40,200,,Pm,4918,4919,M,OW,22,S,
27-Apr-86,120,0,,Pm,5000,5001,F,OW,23.5,Preg,
27-Apr-86,60,100,,Pm,5002,5003,M,OW,19,S,
30-Apr-86,20,0,,Pm,,,,YY,5,dead,dead
30-Apr-86,80,260,R,Pm,263,5004,M,OW,26,S,
30-Apr-86,60,0,,Pm,267,268,F,OW,25,Preg,
30-Apr-86,20,20,,Pm,269,5041,F,OW,22,NL,
30-Apr-86,100,0,,Pm,273,274,F,OW,21,B,
30-Apr-86,100,40,R,Pm,2015,2035,M,OW,20,S,
30-Apr-86,40,360,,Pm,2261,2293,M,OW,24.5,S,
30-Apr-86,60,320,,Pm,2281,4992,F,OW,18.5,NB,
30-Apr-86,40,240,R,Pm,2284,2288,F,OW,24,Preg,
30-Apr-86,80,280,,Pm,2290,4585,M,OW,24,S,
30-Apr-86,40,280,,Pm,3757,3758,F,OW,22.5,NB,
30-Apr-86,60,120,R,Pm,4267,4268,F,OW,21,NB,
30-Apr-86,60,320,,Pm,4427,4428,M,OW,21.5,S,
30-Apr-86,0,200,R,Pm,4435,4436,F,OW,20,NB,
30-Apr-86,80,40,,Pm,4468,4910,F,OW,25.5,L/Preg,
30-Apr-86,80,300,,Pm,4473,4474,F,OW,19.5,Preg,
30-Apr-86,-80,240,,Pm,4554,4555,F,OW,24.5,B,
30-Apr-86,80,200,,Pm,4590,4591,F,OW,22,Preg,
30-Apr-86,100,20,,Pm,4597,4598,M,OW,22.5,S,
30-Apr-86,60,160,R,Pm,4599,4600,F,OW,23,L/Preg,
30-Apr-86,60,200,R,Pm,4918,4919,M,OW,22.5,S,
30-Apr-86,20,260,,Pm,4988,4989,F,OW,20.5,B,
30-Apr-86,120,0,R,Pm,5000,5001,F,OW,27,Preg,
30-Apr-86,80,100,R,Pm,5002,5003,M,OW,20,S,
30-Apr-86,120,0,,Pm,5006,5331,M,OW,23,S,
30-Apr-86,60,20,,Pm,5007,5008,M,OW,18.5,S,
30-Apr-86,60,140,N,Pm,5009,5010,M,YY,11,Imm,
30-Apr-86,0,200,,Pm,5011,5012,F,OW,16,Preg,
30-Apr-86,-20,220,,Pm,5013,5014,M,OW,22,S,
30-Apr-86,-40,220,,Pm,5015,5016,M,OW,21,S,
30-Apr-86,-80,220,,Pm,5017,5018,F,OW,20.5,NB,
30-Apr-86,40,220,N,Pm,5019,5020,F,YY,11.5,Imm,
30-Apr-86,80,240,,Pm,5021,5022,F,OW,17,NB,
2-May-86,80,100,,Pm,,,F,OW,23,B,
2-May-86,80,100,R,Pm,263,5004,M,OW,,S,
2-May-86,60,0,R,Pm,267,268,F,OW,21.5,Preg,
2-May-86,20,80,R,Pm,269,5041,F,OW,20.5,NL,
2-May-86,100,40,R,Pm,273,274,F,OW,20.5,Preg,
2-May-86,60,20,R,Pm,2015,2035,M,OW,18.5,S,
2-May-86,100,0,,Pm,2252,2298,M,OW,23,S,
2-May-86,40,340,R,Pm,2261,2293,M,OW,22.5,S,
2-May-86,60,360,R,Pm,2281,4992,F,OW,17,NB,
2-May-86,30,240,R,Pm,2284,2288,F,OW,24,Preg,
2-May-86,80,320,R,Pm,2290,4585,M,OW,21.5,S,
2-May-86,20,300,R,Pm,3757,3758,F,OW,21.5,NB,
2-May-86,80,60,R,Pm,4267,4268,F,OW,20.5,NB,
2-May-86,60,320,R,Pm,4427,4428,M,OW,21,S,
2-May-86,20,200,R,Pm,4435,4436,F,OW,19.5,B,
2-May-86,80,20,R,Pm,4468,4910,F,OW,25,L/Preg,
2-May-86,80,300,R,Pm,4473,4474,F,OW,19,Preg,
2-May-86,-80,240,R,Pm,4554,4555,F,OW,25,Preg,
2-May-86,60,180,R,Pm,4590,4591,F,OW,19.5,Preg,
2-May-86,100,20,R,Pm,4597,4598,M,OW,21,S,
2-May-86,40,200,R,Pm,4599,4600,F,OW,20,L,
2-May-86,40,260,R,Pm,4918,4919,M,OW,20.5,S,
2-May-86,40,280,R,Pm,4988,4989,F,OW,21,L,
2-May-86,120,0,R,Pm,5000,5001,F,OW,28,Preg,
2-May-86,60,100,R,Pm,5002,5003,M,OW,18,S,
2-May-86,120,0,R,Pm,5006,5331,M,OW,21,S,
2-May-86,60,40,R,Pm,5007,5008,M,OW,18,S,
2-May-86,60,140,R,Pm,5009,5010,M,YY,11.5,Imm,
2-May-86,-40,240,R,Pm,5011,5012,F,OW,15,Preg,
2-May-86,-20,240,R,Pm,5013,5014,M,OW,20.5,S,
2-May-86,-20,220,R,Pm,5015,5016,M,OW,20,S,
2-May-86,40,220,R,Pm,5019,5020,F,YY,11,Imm,
2-May-86,80,240,R,Pm,5021,5022,F,OW,16,NB,
2-May-86,20,0,N,Pm,5023,5024,M,YY,6.5,Imm,
2-May-86,20,0,N,Pm,5025,5027,M,YY,9,Imm,
2-May-86,40,240,N,Pm,5029,5030,F,YY,22.5,Imm,
2-May-86,40,300,,Pm,5031,5032,M,OW,20,S,
2-May-86,60,320,,Pm,5033,5034,F,OW,18.5,NB,
2-May-86,60,200,N,Pm,5035,5036,M,YY,8,Imm,
2-May-86,80,180,N,Pm,5037,5038,M,YY,9,Imm,
3-May-86,60,200,,Pm,,,,YY,,,
3-May-86,60,140,R,Pm,263,5004,M,OW,24,S,
3-May-86,60,0,R,Pm,267,268,F,OW,20,Preg,
3-May-86,40,20,R,Pm,269,5041,F,OW,21,NL,
3-May-86,100,0,R,Pm,273,274,F,OW,21.5,Preg,
3-May-86,100,40,R,Pm,2015,2035,M,OW,21.5,S,
3-May-86,80,0,R,Pm,2252,2298,M,OW,22,S,
3-May-86,20,300,R,Pm,2261,2293,M,OW,23,S,
3-May-86,60,360,R,Pm,2281,4992,F,OW,19,NB,
3-May-86,40,260,R,Pm,2284,2288,F,OW,26,Preg,
3-May-86,80,320,R,Pm,2290,4585,M,OW,22,S,
3-May-86,40,280,R,Pm,3757,3758,F,OW,22,B,
3-May-86,80,100,R,Pm,4267,4268,F,OW,23,B,
3-May-86,20,20,R,Pm,4427,4428,M,OW,22.5,S,
3-May-86,20,200,R,Pm,4435,4436,F,OW,20,B,
3-May-86,80,40,R,Pm,4468,4910,F,OW,27,L/Preg,
3-May-86,60,320,R,Pm,4473,4474,F,OW,20,Preg,
3-May-86,-80,240,R,Pm,4554,4555,F,OW,27,Preg,
3-May-86,80,180,R,Pm,4590,4591,F,OW,22.5,Preg,
3-May-86,120,0,R,Pm,4597,4598,M,OW,22,S,
3-May-86,60,180,R,Pm,4599,4600,F,OW,,dead,dead
3-May-86,40,240,R,Pm,4918,4919,M,OW,21.5,S,
3-May-86,120,0,R,Pm,5000,5001,F,OW,29,Preg,
3-May-86,80,60,R,Pm,5002,5003,M,OW,18.5,S,
3-May-86,120,0,R,Pm,5006,5331,M,OW,23,S,
3-May-86,60,20,R,Pm,5007,5008,M,OW,19.5,S,
3-May-86,60,160,R,Pm,5009,5010,M,YY,12,Imm,
3-May-86,-20,240,R,Pm,5013,5014,M,OW,19.5,S,
3-May-86,-20,220,R,Pm,5015,5016,M,OW,21,S,
3-May-86,-80,220,R,Pm,5017,5018,F,OW,21,NB,
3-May-86,40,220,R,Pm,5019,5020,F,YY,12.5,Imm,
3-May-86,80,240,R,Pm,5021,5022,F,OW,17.5,NB,
3-May-86,20,0,R,Pm,5023,5024,M,YY,6.5,Imm,
3-May-86,40,300,R,Pm,5031,5032,M,OW,21.5,S,
3-May-86,40,340,R,Pm,5033,5034,F,OW,20,B,
3-May-86,60,140,R,Pm,5037,5038,M,YY,9,Imm,
3-May-86,20,0,N,Pm,5039,5040,F,YY,7,Imm,
3-May-86,80,20,N,Pm,5042,5043,M,YY,10,Imm,
3-May-86,40,320,,Pm,5045,5100,F,OW,18,B,
3-May-86,60,340,,Pm,5047,5048,M,OW,22.5,S,
13-May-86,20,80,,Pm,,,,YY,,,
13-May-86,80,240,R,Pm,263,5004,M,OW,25,S,
13-May-86,80,60,R,Pm,267,268,F,OW,29.5,Preg,
13-May-86,20,140,R,Pm,269,5041,F,OW,22,Preg,
13-May-86,100,20,R,Pm,273,274,F,OW,27,Preg,
13-May-86,40,320,R,Pm,2261,2293,M,OW,23,S,
13-May-86,80,320,R,Pm,2281,4992,F,OW,20,NB,
13-May-86,40,240,R,Pm,2284,2288,F,OW,24.5,Preg,
13-May-86,60,360,R,Pm,2290,4585,M,OW,26,S,
13-May-86,80,120,R,Pm,4267,4268,F,OW,,Preg,
13-May-86,60,320,R,Pm,4427,4428,M,OW,23,S,
13-May-86,-20,220,R,Pm,4435,4436,F,OW,20.5,B,
13-May-86,20,40,R,Pm,4468,4910,F,OW,27,Preg,
13-May-86,80,300,R,Pm,4473,4474,F,OW,30,Preg,
13-May-86,-80,240,R,Pm,4554,4555,F,OW,27,Preg,
13-May-86,60,220,R,Pm,4590,4591,F,OW,26.5,Preg,
13-May-86,100,20,R,Pm,4597,4598,M,OW,23,S,
13-May-86,0,220,R,Pm,4918,4919,M,OW,22,S,
13-May-86,40,260,R,Pm,4988,4989,F,OW,21,L,
13-May-86,120,0,R,Pm,5000,5001,F,OW,24.5,L,
13-May-86,80,0,R,Pm,5006,5331,M,OW,24,S,
13-May-86,80,20,R,Pm,5007,5008,M,OW,20,S,
13-May-86,40,180,R,Pm,5009,5010,M,YY,17.5,Imm,
13-May-86,-80,220,R,Pm,5011,5012,F,OW,19.5,Preg,
13-May-86,-40,240,R,Pm,5015,5016,M,OW,20.5,S,
13-May-86,40,220,R,Pm,5019,5020,F,YY,15.5,Imm,
13-May-86,80,80,R,Pm,5023,5024,M,YY,10.5,Imm,
13-May-86,80,80,R,Pm,5025,5027,M,YY,13,Imm,
13-May-86,20,360,R,Pm,5033,5034,F,OW,23,L/Preg,
13-May-86,40,140,R,Pm,5035,5036,M,YY,14.5,Imm,
13-May-86,60,200,R,Pm,5037,5038,M,YY,16.5,Imm,
13-May-86,0,60,R,Pm,5039,5040,F,YY,10.5,Imm,
13-May-86,60,0,R,Pm,5042,5043,M,YY,13.5,Imm,
13-May-86,20,300,R,Pm,5045,5100,F,OW,20.5,B,
13-May-86,60,380,R,Pm,5047,5048,M,OW,23,S,
13-May-86,20,0,N,Pm,5087,5088,F,YY,7,Imm,
13-May-86,20,0,N,Pm,5089,5090,F,YY,12.5,Imm,
13-May-86,60,80,,Pm,5091,5093,F,OW,19,NB,
13-May-86,60,140,N,Pm,5094,5095,M,YY,15.5,Imm,
13-May-86,-80,220,,Pm,5096,5097,M,OW,23,S,
13-May-86,40,200,N,Pm,5098,5099,F,YY,15.5,B,
13-May-86,20,300,,Pm,5101,5102,M,OW,24,S,
13-May-86,20,320,,Pm,5103,5104,M,OW,25,S,
13-May-86,100,40,N,Pm,5105,5106,M,YY,15,Imm,
19-May-86,80,300,,Pm,,,,OW,,,
19-May-86,80,240,R,Pm,263,5004,M,OW,24.5,S,
19-May-86,60,20,R,Pm,267,268,F,OW,22,L,
19-May-86,20,80,R,Pm,269,5041,F,OW,25.5,Preg,
19-May-86,100,20,R,Pm,273,274,F,OW,32,Preg,
19-May-86,80,40,R,Pm,2015,2035,M,OW,19,S,
19-May-86,40,280,R,Pm,2261,2293,M,OW,22,S,
19-May-86,80,300,R,Pm,2281,4992,F,OW,17,NB,
19-May-86,40,240,R,Pm,2284,2288,F,OW,21,Preg,
19-May-86,60,220,R,Pm,2290,4585,M,OW,24,S,
19-May-86,40,300,R,Pm,3757,3758,F,OW,23.5,Preg,
19-May-86,60,320,R,Pm,4427,4428,M,OW,21.5,S,
19-May-86,-20,220,R,Pm,4435,4436,F,OW,20,Preg,
19-May-86,20,40,R,Pm,4468,4910,F,OW,26.5,Preg,
19-May-86,80,180,R,Pm,4590,4591,F,OW,23.5,L,
19-May-86,100,20,R,Pm,4597,4598,M,OW,23,S,
19-May-86,40,200,R,Pm,4918,4919,M,OW,22,S,
19-May-86,40,220,R,Pm,4988,4989,F,OW,18,L,
19-May-86,120,0,R,Pm,5000,5001,F,OW,25.5,L,
19-May-86,80,20,R,Pm,5007,5008,M,OW,18,dead,dead
19-May-86,20,180,R,Pm,5009,5010,M,YY,18.5,Imm,
19-May-86,20,200,R,Pm,5011,5012,F,OW,22.5,Preg,
19-May-86,-60,240,R,Pm,5015,5016,M,OW,19.5,S,
19-May-86,40,220,R,Pm,5019,5020,F,YY,13,Imm,
19-May-86,60,60,R,Pm,5023,5024,M,YY,13,Imm,
19-May-86,60,0,R,Pm,5025,5027,M,YY,17,Imm,
19-May-86,40,360,R,Pm,5033,5034,F,OW,22,L/Preg,
19-May-86,60,140,R,Pm,5035,5036,M,YY,14,Imm,
19-May-86,60,200,R,Pm,5037,5038,M,YY,15.5,Imm,
19-May-86,20,0,R,Pm,5039,5040,F,YY,11.5,Imm,
19-May-86,40,320,R,Pm,5045,5100,F,OW,17.5,Preg,
19-May-86,60,360,R,Pm,5047,5048,M,OW,22,S,
19-May-86,20,20,R,Pm,5087,5088,F,YY,10.5,Imm,
19-May-86,100,40,R,Pm,5089,5090,F,YY,14,Imm,
19-May-86,60,180,R,Pm,5094,5095,M,YY,15.5,Imm,
19-May-86,60,200,R,Pm,5098,5099,F,YY,15,Imm,
19-May-86,20,300,R,Pm,5101,5102,M,OW,22.5,S,
19-May-86,20,300,R,Pm,5103,5104,M,OW,25,S,
19-May-86,60,100,R,Pm,5105,5106,M,YY,15,Imm,
19-May-86,20,0,N,Pm,5139,5140,M,YY,17.5,Imm,
19-May-86,20,0,N,Pm,5141,6154,M,YY,12,Imm,
19-May-86,40,100,N,Pm,5143,5144,M,YY,15,Imm,
19-May-86,60,120,N,Pm,5145,5146,F,YY,10.5,Imm,
19-May-86,80,340,,Pm,5147,5148,M,OW,21.5,S,
19-May-86,80,100,N,Pm,5149,5150,F,YY,12.5,Imm,
20-May-86,80,240,R,Pm,263,5004,M,OW,27.5,S,
20-May-86,40,0,R,Pm,269,5041,F,OW,27.5,Preg,
20-May-86,80,20,R,Pm,2015,2035,M,OW,18.5,S,
20-May-86,120,0,R,Pm,2252,2298,M,OW,25.5,S,
20-May-86,20,320,R,Pm,2261,2293,M,OW,23.5,S,
20-May-86,80,320,R,Pm,2281,4992,F,OW,15.5,NB,
20-May-86,40,280,R,Pm,2284,2288,F,OW,24,Preg,
20-May-86,60,360,R,Pm,2290,4585,M,OW,25,S,
20-May-86,20,300,R,Pm,3757,3758,F,OW,28,Preg,
20-May-86,20,40,R,Pm,4427,4428,M,OW,23,S,
20-May-86,0,200,R,Pm,4435,4436,F,OW,21,Preg,
20-May-86,20,20,R,Pm,4468,4910,F,OW,30,Preg,
20-May-86,80,300,R,Pm,4473,4474,F,OW,23,L,
20-May-86,-80,240,R,Pm,4554,4555,F,OW,29.5,Preg,
20-May-86,80,180,R,Pm,4590,4591,F,OW,24.5,L,
20-May-86,100,0,R,Pm,4597,4598,M,OW,22.5,S,
20-May-86,60,200,R,Pm,4918,4919,M,OW,23.5,S,
20-May-86,20,280,R,Pm,4988,4989,F,OW,21,B,
20-May-86,100,20,R,Pm,5000,5001,F,OW,28,Preg,
20-May-86,140,0,R,Pm,5006,5331,M,OW,25.5,S,
20-May-86,60,140,R,Pm,5009,5010,M,YY,19.5,Imm,
20-May-86,-20,220,R,Pm,5011,5012,F,OW,26,Preg,
20-May-86,-40,240,R,Pm,5015,5016,M,OW,21.5,S,
20-May-86,40,220,R,Pm,5019,5020,F,YY,14.5,Imm,
20-May-86,60,0,R,Pm,5025,5027,M,YY,16,Imm,
20-May-86,60,320,R,Pm,5033,5034,F,OW,24,Preg,
20-May-86,60,140,R,Pm,5035,5036,M,YY,15,dead,dead
20-May-86,60,200,R,Pm,5037,5038,M,YY,17.5,Imm,
20-May-86,20,0,R,Pm,5039,5040,F,YY,12,Imm,
20-May-86,60,60,R,Pm,5042,5043,M,YY,17.5,Imm,
20-May-86,40,360,R,Pm,5045,5100,F,OW,20.5,Preg,
20-May-86,40,340,R,Pm,5047,5048,M,OW,23,S,
20-May-86,100,40,R,Pm,5089,5090,F,YY,16,Imm,
20-May-86,60,180,R,Pm,5094,5095,M,YY,17,Imm,
20-May-86,-60,240,R,Pm,5096,5097,M,OW,23.5,S,
20-May-86,40,200,R,Pm,5098,5099,F,YY,16,Imm,
20-May-86,40,320,R,Pm,5103,5104,M,OW,28,S,
20-May-86,60,80,R,Pm,5105,5106,M,YY,16,Imm,
20-May-86,0,60,R,Pm,5139,5140,M,YY,19,S,
20-May-86,20,140,R,Pm,5143,5144,M,YY,13.5,Imm,
20-May-86,80,340,R,Pm,5147,5148,M,OW,21.5,S,
20-May-86,60,120,R,Pm,5149,5150,F,YY,13.5,Imm,
20-May-86,20,0,N,Pm,5151,5152,M,YY,15.5,Imm,
20-May-86,80,40,N,Pm,5153,5154,M,YY,12,Imm,
26-May-86,40,300,,Pm,,,,,,,
26-May-86,80,180,R,Pm,263,5004,M,OW,24.5,S,
26-May-86,40,0,R,Pm,269,5041,F,OW,37,Preg,
26-May-86,80,20,R,Pm,273,274,F,OW,24.5,L,
26-May-86,80,60,R,Pm,2015,2035,M,OW,18.5,S,
26-May-86,20,300,R,Pm,2261,2293,M,OW,21,dead,dead
26-May-86,80,280,R,Pm,2281,4992,F,OW,14,NB,
26-May-86,20,300,R,Pm,2284,2288,F,OW,24.5,L/Preg,
26-May-86,80,320,R,Pm,2290,4585,M,OW,22,S,
26-May-86,20,300,R,Pm,3757,3758,F,OW,31,Preg,
26-May-86,20,20,R,Pm,4427,4428,M,OW,23,S,
26-May-86,0,220,R,Pm,4435,4436,F,OW,19.5,Preg,
26-May-86,80,40,R,Pm,4468,4910,F,OW,31,Preg,
26-May-86,80,300,R,Pm,4473,4474,F,OW,,L,
26-May-86,-80,240,R,Pm,4554,4555,F,OW,28,L,
26-May-86,80,180,R,Pm,4590,4591,F,OW,,dead,dead
26-May-86,80,0,R,Pm,4597,4598,M,OW,22.5,S,
26-May-86,60,200,R,Pm,4918,4919,M,OW,,dead,dead
26-May-86,120,0,R,Pm,5006,5331,M,OW,21.5,S,
26-May-86,20,180,R,Pm,5009,5010,M,YY,17.5,Imm,
26-May-86,0,200,R,Pm,5011,5012,F,OW,18,L,
26-May-86,-20,220,R,Pm,5015,5016,M,OW,22,S,
26-May-86,20,360,R,Pm,5033,5034,F,OW,24,Preg,
26-May-86,20,0,R,Pm,5039,5040,F,YY,13,Imm,
26-May-86,20,320,R,Pm,5047,5048,M,OW,21.5,S,
26-May-86,20,0,R,Pm,5087,5088,F,YY,15,Imm,
26-May-86,60,200,R,Pm,5094,5095,M,YY,17,Imm,
26-May-86,60,140,R,Pm,5098,5099,F,YY,16,dead,dead
26-May-86,20,280,R,Pm,5103,5104,M,OW,27,S,
26-May-86,40,100,R,Pm,5143,5144,M,YY,14,S,
26-May-86,60,0,R,Pm,5153,5154,M,YY,13,Imm,
27-May-86,80,240,R,Pm,263,5004,M,OW,24,S,
27-May-86,60,0,R,Pm,273,274,F,OW,23,L,
27-May-86,80,80,R,Pm,2015,2035,M,OW,17.5,S,
27-May-86,80,280,R,Pm,2281,4992,F,OW,17,NB,non-breeder; disappeared
27-May-86,20,300,R,Pm,2284,2288,F,OW,21.5,Preg,
27-May-86,80,320,R,Pm,2290,4585,M,OW,21.5,S,
27-May-86,20,300,R,Pm,3757,3758,F,OW,31,Preg,
27-May-86,20,40,R,Pm,4427,4428,M,OW,21,S,
27-May-86,0,220,R,Pm,4435,4436,F,OW,20.5,Preg,
27-May-86,20,0,R,Pm,4468,4910,F,OW,33,Preg,
27-May-86,80,300,R,Pm,4473,4474,F,OW,20,L,
27-May-86,-80,240,R,Pm,4554,4555,F,OW,24,L/Preg,
27-May-86,20,280,R,Pm,4988,4989,F,OW,20,Preg,
27-May-86,120,0,R,Pm,5006,5331,M,OW,24,S,
27-May-86,0,200,R,Pm,5011,5012,F,OW,18,L,
27-May-86,-40,240,R,Pm,5015,5016,M,OW,20.5,S,
27-May-86,60,380,R,Pm,5033,5034,F,OW,25,Preg,
27-May-86,20,0,R,Pm,5039,5040,F,YY,13,Imm,
27-May-86,20,280,R,Pm,5045,5100,F,OW,19,Preg,
27-May-86,20,300,R,Pm,5047,5048,M,OW,22,S,
27-May-86,20,0,R,Pm,5087,5088,F,YY,15,Imm,
27-May-86,60,200,R,Pm,5094,5095,M,YY,16,Imm,
27-May-86,-80,240,R,Pm,5096,5097,M,OW,21.5,S,
27-May-86,40,280,R,Pm,5103,5104,M,OW,24.5,S,
27-May-86,0,60,R,Pm,5139,5140,M,YY,18,Imm,
27-May-86,100,60,R,Pm,5153,5154,M,YY,12,Imm,
27-May-86,20,160,,Pm,5307,5308,M,OW,20,S,
27-May-86,20,140,N,Pm,5309,5310,M,YY,13,Imm,
27-May-86,40,320,N,Pm,5311,5312,M,YY,9,Imm,
27-May-86,120,20,N,Pm,5313,5314,M,YY,16,Imm,
2-Jun-86,-20,220,R,Pm,5015,5016,M,OW,,dead,dead
3-Jun-86,80,240,,Pm,,,,YY,18.5,,
3-Jun-86,20,260,,Pm,,,,YY,,,
3-Jun-86,40,340,,Pm,,,,YY,,,
3-Jun-86,80,180,R,Pm,263,5004,M,OW,25,S,
3-Jun-86,20,80,R,Pm,269,5041,F,OW,24.5,L,
3-Jun-86,80,20,R,Pm,273,274,F,OW,24.5,L,
3-Jun-86,60,100,R,Pm,2015,2035,M,OW,18,S,
3-Jun-86,80,100,R,Pm,2015,2035,M,OW,18,S,
3-Jun-86,20,300,R,Pm,2284,2288,F,OW,24.5,Preg,
3-Jun-86,60,220,R,Pm,2290,4585,M,OW,22,S,
3-Jun-86,20,0,R,Pm,4427,4428,M,OW,22,S,
3-Jun-86,20,160,R,Pm,4435,4436,F,OW,25,Preg,
3-Jun-86,20,0,R,Pm,4468,4910,F,OW,26.5,L/Preg,
3-Jun-86,80,300,R,Pm,4473,4474,F,OW,21.5,L,
3-Jun-86,0,240,R,Pm,4988,4989,F,OW,23.5,Preg,
3-Jun-86,100,0,R,Pm,5006,5331,M,OW,23,S,
3-Jun-86,0,200,R,Pm,5011,5012,F,OW,19.5,L,
3-Jun-86,-80,240,R,Pm,5017,5018,F,OW,23.5,L,
3-Jun-86,60,360,R,Pm,5033,5034,F,OW,21,NL,
3-Jun-86,20,340,R,Pm,5045,5100,F,OW,24.5,Preg,
3-Jun-86,20,240,R,Pm,5047,5048,M,OW,22.5,S,
3-Jun-86,-20,220,R,Pm,5096,5097,M,OW,21,S,
3-Jun-86,20,320,R,Pm,5103,5104,M,OW,24,S,
3-Jun-86,80,160,R,Pm,5145,5146,F,YY,14.5,B,
3-Jun-86,20,140,R,Pm,5309,5310,M,YY,15,Imm,
3-Jun-86,140,0,N,Pm,5332,5333,M,YY,13.5,Imm,
4-Jun-86,80,180,R,Pm,263,5004,M,OW,26.5,S,
4-Jun-86,20,40,R,Pm,269,5041,F,OW,23.5,L,
4-Jun-86,80,20,R,Pm,273,274,F,OW,23,L,
4-Jun-86,140,0,R,Pm,2015,2035,M,OW,22,S,
4-Jun-86,0,240,R,Pm,2284,2288,F,OW,22.5,Preg,
4-Jun-86,-20,220,R,Pm,2290,4585,M,OW,23.5,S,
4-Jun-86,60,0,R,Pm,4427,4428,M,OW,22.5,S,
4-Jun-86,40,200,R,Pm,4435,4436,F,OW,24.5,L/Preg,
4-Jun-86,20,0,R,Pm,4468,4910,F,OW,24.5,L/Preg,
4-Jun-86,80,300,R,Pm,4473,4474,F,OW,21,L,
4-Jun-86,20,240,R,Pm,4988,4989,F,OW,23,Preg,
4-Jun-86,120,0,R,Pm,5006,5331,M,OW,24.5,S,
4-Jun-86,0,200,R,Pm,5011,5012,F,OW,19,L,
4-Jun-86,-80,240,R,Pm,5017,5018,F,OW,25,L,
4-Jun-86,20,360,R,Pm,5033,5034,F,OW,21,NL,
4-Jun-86,20,320,R,Pm,5045,5100,F,OW,22.5,Preg,
4-Jun-86,40,260,R,Pm,5047,5048,M,OW,20.5,S,
4-Jun-86,-40,240,R,Pm,5096,5097,M,OW,20.5,S,
4-Jun-86,20,340,R,Pm,5103,5104,M,OW,25,S,
4-Jun-86,20,140,R,Pm,5309,5310,M,YY,13.5,Imm,
4-Jun-86,40,240,N,Pm,5334,5335,F,YY,10,Imm,
4-Jun-86,40,360,N,Pm,5336,5337,M,YY,11.5,Imm,
4-Jun-86,80,240,,Pm,5338,5339,M,OW,17,S,
10-Jun-86,100,80,,Pm,,,,YY,,,
10-Jun-86,60,200,R,Pm,263,5004,M,OW,26.5,S,
10-Jun-86,20,80,R,Pm,269,5041,F,OW,27,L/Preg,
10-Jun-86,60,20,R,Pm,273,274,F,OW,30.5,Preg,
10-Jun-86,60,100,R,Pm,2015,2035,M,OW,20,S,
10-Jun-86,40,260,R,Pm,2284,2288,F,OW,28.5,Preg,
10-Jun-86,60,200,R,Pm,2290,4585,M,OW,23,S,
10-Jun-86,20,0,R,Pm,4427,4428,M,OW,25,S,
10-Jun-86,20,180,R,Pm,4435,4436,F,OW,22,L,
10-Jun-86,20,0,R,Pm,4468,4910,F,OW,28,L/Preg,
10-Jun-86,80,300,R,Pm,4473,4474,F,OW,28,Preg,
10-Jun-86,20,240,R,Pm,4988,4989,F,OW,20.5,L,
10-Jun-86,140,0,R,Pm,5006,5331,M,OW,23.5,S,
10-Jun-86,0,220,R,Pm,5011,5012,F,OW,22,L,
10-Jun-86,40,360,R,Pm,5033,5034,F,OW,21,Preg,
10-Jun-86,60,320,,Pm,5045,5100,F,OW,23.5,L,
10-Jun-86,20,300,R,Pm,5047,5048,M,OW,22.5,S,
10-Jun-86,-40,240,R,Pm,5096,5097,M,OW,22.5,S,
10-Jun-86,20,320,R,Pm,5103,5104,M,OW,26.5,S,
10-Jun-86,0,60,R,Pm,5309,5310,M,YY,16,Imm,
10-Jun-86,120,0,R,Pm,5332,5333,M,YY,15,Imm,
10-Jun-86,40,340,R,Pm,5336,5337,M,YY,14,Imm,
10-Jun-86,20,120,N,Pm,5346,5347,M,YY,15,Imm,
10-Jun-86,20,140,N,Pm,5348,5350,F,YY,11,Imm,
10-Jun-86,-20,220,N,Pm,5351,5352,F,YY,9,Imm,
10-Jun-86,20,260,N,Pm,5353,5354,M,YY,9,Imm,
10-Jun-86,20,300,N,Pm,5355,5356,M,YY,7,Imm,
10-Jun-86,20,300,N,Pm,5357,5358,M,YY,9.5,Imm,
10-Jun-86,100,120,,Pm,5359,5360,F,OW,22,L,
11-Jun-86,60,140,R,Pm,263,5004,M,OW,25.5,S,
11-Jun-86,40,20,R,Pm,269,5041,F,OW,30.5,Preg,
11-Jun-86,60,20,R,Pm,273,274,F,OW,27.5,Preg,
11-Jun-86,100,60,R,Pm,2015,2035,M,OW,20,S,
11-Jun-86,40,280,R,Pm,2284,2288,F,OW,31,Preg,
11-Jun-86,60,220,R,Pm,2290,4585,M,OW,23.5,S,
11-Jun-86,60,0,R,Pm,4427,4428,M,OW,23.5,S,
11-Jun-86,0,220,R,Pm,4435,4436,F,OW,20.5,L,
11-Jun-86,20,0,R,Pm,4468,4910,F,OW,26,L/Preg,
11-Jun-86,80,300,R,Pm,4473,4474,F,OW,27,Preg,
11-Jun-86,20,300,R,Pm,4988,4989,F,OW,20,L,
11-Jun-86,-20,240,R,Pm,5011,5012,F,OW,19.5,L,
